yaw:  35.1080397679 Yaw vel:  0.858 Yaw acc:  -9.97 yaw Deseada:  89.7837752473 Control: 1636.68888977 Error:  -54.6757354794 
yaw:  75.4201099474 Yaw vel:  0.071 Yaw acc:  -9.93 yaw Deseada:  99.8363869023 Control: 1561.04824053 Error:  -24.4162769548 
yaw:  75.4201099474 Yaw vel:  0.08 Yaw acc:  -9.92 yaw Deseada:  101.689231559 Control: 1565.6804195 Error:  -26.2691216111 
yaw:  75.9215756061 Yaw vel:  0.08 Yaw acc:  -9.92 yaw Deseada:  103.176652453 Control: 1568.14174399 Error:  -27.255076847 
yaw:  75.9215756061 Yaw vel:  0.129 Yaw acc:  -9.91 yaw Deseada:  104.272438263 Control: 1570.88165925 Error:  -28.3508626568 
yaw:  76.6544344135 Yaw vel:  0.129 Yaw acc:  -9.91 yaw Deseada:  104.955585286 Control: 1570.75267294 Error:  -28.3011508721 
yaw:  76.6544344135 Yaw vel:  0.171 Yaw acc:  -9.96 yaw Deseada:  105.210602807 Control: 1571.39146857 Error:  -28.5561683934 
yaw:  77.6215618792 Yaw vel:  0.21 Yaw acc:  -9.83 yaw Deseada:  105.02773944 Control: 1568.5107205 Error:  -27.4061775611 
yaw:  77.6215618792 Yaw vel:  0.21 Yaw acc:  -9.83 yaw Deseada:  104.40312718 Control: 1566.95134811 Error:  -26.7815653009 
yaw:  77.6215618792 Yaw vel:  0.247 Yaw acc:  -9.9 yaw Deseada:  103.338841095 Control: 1564.28882785 Error:  -25.717279216 
yaw:  78.8379844194 Yaw vel:  0.247 Yaw acc:  -9.9 yaw Deseada:  101.842873802 Control: 1557.50108733 Error:  -23.0048893823 
yaw:  80.2217465943 Yaw vel:  0.247 Yaw acc:  -9.9 yaw Deseada:  99.9290250787 Control: 1549.25465922 Error:  -19.7072784843 
yaw:  80.2217465943 Yaw vel:  0.264 Yaw acc:  -9.9 yaw Deseada:  97.6167082118 Control: 1543.47791307 Error:  -17.3949616175 
yaw:  81.6625749998 Yaw vel:  0.264 Yaw acc:  -9.9 yaw Deseada:  94.9306758484 Control: 1533.15331562 Error:  -13.2681008487 
yaw:  81.6625749998 Yaw vel:  0.266 Yaw acc:  -9.97 yaw Deseada:  91.9006693014 Control: 1525.58280241 Error:  -10.2380943017 
yaw:  83.0290636262 Yaw vel:  0.266 Yaw acc:  -9.97 yaw Deseada:  88.5609963453 Control: 1513.81052315 Error:  -5.53193271905 
yaw:  83.0290636262 Yaw vel:  0.251 Yaw acc:  -9.9 yaw Deseada:  84.9500435711 Control: 1504.78763671 Error:  -1.92097994481 
yaw:  84.2484504686 Yaw vel:  0.217 Yaw acc:  -9.86 yaw Deseada:  81.1097303116 Control: 1492.13244612 Error:  3.13872015701 
yaw:  84.2484504686 Yaw vel:  0.217 Yaw acc:  -9.86 yaw Deseada:  77.0849119868 Control: 1482.07464736 Error:  7.16353848175 
yaw:  85.2775755614 Yaw vel:  0.187 Yaw acc:  -9.86 yaw Deseada:  72.922741447 Control: 1469.09162728 Error:  12.3548341144 
yaw:  85.2775755614 Yaw vel:  0.187 Yaw acc:  -9.86 yaw Deseada:  68.6719974949 Control: 1458.46862661 Error:  16.6055780665 
yaw:  86.1616069457 Yaw vel:  0.187 Yaw acc:  -9.86 yaw Deseada:  64.3823902411 Control: 1445.53074901 Error:  21.7792167046 
yaw:  86.1616069457 Yaw vel:  0.164 Yaw acc:  -9.79 yaw Deseada:  60.1038532786 Control: 1434.83807845 Error:  26.057753667 
yaw:  86.8989122062 Yaw vel:  0.139 Yaw acc:  -9.81 yaw Deseada:  55.885832853 Control: 1422.44699291 Error:  31.0130793532 
yaw:  86.8989122062 Yaw vel:  0.139 Yaw acc:  -9.81 yaw Deseada:  51.7765842464 Control: 1412.17734122 Error:  35.1223279598 
yaw:  87.3214208781 Yaw vel:  0.139 Yaw acc:  -9.81 yaw Deseada:  47.8224854921 Control: 1401.23472952 Error:  39.498935386 
yaw:  87.3214208781 Yaw vel:  0.047 Yaw acc:  -9.85 yaw Deseada:  44.0673782837 Control: 1391.84951004 Error:  43.2540425943 
yaw:  87.2019881902 Yaw vel:  -0.056 Yaw acc:  -9.8 yaw Deseada:  40.5519455551 Control: 1383.36098298 Error:  46.6500426351 
yaw:  87.2019881902 Yaw vel:  -0.056 Yaw acc:  -9.8 yaw Deseada:  37.3131346765 Control: 1375.26460146 Error:  49.8888535138 
yaw:  86.374319527 Yaw vel:  -0.056 Yaw acc:  -9.8 yaw Deseada:  34.3836345592 Control: 1370.01468057 Error:  51.9906849678 
yaw:  86.374319527 Yaw vel:  -0.19 Yaw acc:  -9.83 yaw Deseada:  31.7914141831 Control: 1363.53212294 Error:  54.5829053439 
yaw:  84.6002940033 Yaw vel:  -0.358 Yaw acc:  -9.9 yaw Deseada:  29.5593291794 Control: 1362.3957127 Error:  55.0409648239 
yaw:  84.6002940033 Yaw vel:  -0.358 Yaw acc:  -9.9 yaw Deseada:  27.7048021207 Control: 1357.75367911 Error:  56.8954918826 
yaw:  81.8954366391 Yaw vel:  -0.358 Yaw acc:  -9.9 yaw Deseada:  26.2395811123 Control: 1360.86543473 Error:  55.6558555268 
yaw:  81.8954366391 Yaw vel:  -0.504 Yaw acc:  -9.88 yaw Deseada:  25.1695801498 Control: 1358.18098011 Error:  56.7258564894 
yaw:  78.4365946925 Yaw vel:  -0.504 Yaw acc:  -9.88 yaw Deseada:  24.4948035342 Control: 1365.15691353 Error:  53.9417911583 
yaw:  78.4365946925 Yaw vel:  -0.614 Yaw acc:  -9.89 yaw Deseada:  24.2093554256 Control: 1364.43073404 Error:  54.2272392669 
yaw:  74.5062169761 Yaw vel:  -0.614 Yaw acc:  -9.89 yaw Deseada:  24.3015343911 Control: 1374.50474796 Error:  50.204682585 
yaw:  74.5062169761 Yaw vel:  -0.675 Yaw acc:  -9.79 yaw Deseada:  24.7540115825 Control: 1375.62133714 Error:  49.7522053936 
yaw:  70.3201852791 Yaw vel:  -0.675 Yaw acc:  -9.79 yaw Deseada:  25.5440899737 Control: 1388.08011115 Error:  44.7760953054 
yaw:  70.3201852791 Yaw vel:  -0.707 Yaw acc:  -9.98 yaw Deseada:  26.6440409234 Control: 1390.81413666 Error:  43.6761443557 
yaw:  66.0480112363 Yaw vel:  -0.707 Yaw acc:  -9.98 yaw Deseada:  28.0215132167 Control: 1404.95685244 Error:  38.0264980196 
yaw:  66.0480112363 Yaw vel:  -0.706 Yaw acc:  -9.97 yaw Deseada:  29.6400086947 Control: 1408.98660965 Error:  36.4080025415 
yaw:  61.9092034672 Yaw vel:  -0.669 Yaw acc:  -9.93 yaw Deseada:  31.4594176264 Control: 1423.89988778 Error:  30.4497858408 
yaw:  61.9092034672 Yaw vel:  -0.669 Yaw acc:  -9.93 yaw Deseada:  33.4366061146 Control: 1428.82658667 Error:  28.4725973526 
yaw:  58.0464719444 Yaw vel:  -0.606 Yaw acc:  -9.86 yaw Deseada:  35.5260470827 Control: 1443.7232589 Error:  22.5204248616 
yaw:  58.0464719444 Yaw vel:  -0.606 Yaw acc:  -9.86 yaw Deseada:  37.6804857586 Control: 1449.09383655 Error:  20.3659861858 
yaw:  54.656601248 Yaw vel:  -0.606 Yaw acc:  -9.86 yaw Deseada:  39.8516300781 Control: 1463.01028864 Error:  14.8049711698 
yaw:  54.656601248 Yaw vel:  -0.518 Yaw acc:  -9.85 yaw Deseada:  41.9908560725 Control: 1468.34437454 Error:  12.6657451755 
yaw:  51.8283940825 Yaw vel:  -0.518 Yaw acc:  -9.85 yaw Deseada:  44.0499180859 Control: 1480.57376891 Error:  7.77847599659 
yaw:  51.8283940825 Yaw vel:  -0.42 Yaw acc:  -9.81 yaw Deseada:  45.9816536027 Control: 1485.39103665 Error:  5.84674047978 
yaw:  49.525530917 Yaw vel:  -0.338 Yaw acc:  -9.8 yaw Deseada:  47.7406725399 Control: 1495.55443768 Error:  1.78485837715 
yaw:  49.525530917 Yaw vel:  -0.338 Yaw acc:  -9.8 yaw Deseada:  49.2840210836 Control: 1499.40252566 Error:  0.241509833451 
yaw:  47.6814447279 Yaw vel:  -0.338 Yaw acc:  -9.8 yaw Deseada:  50.5718105156 Control: 1507.23869764 Error:  -2.8903657877 
yaw:  47.6814447279 Yaw vel:  -0.272 Yaw acc:  -9.85 yaw Deseada:  51.5678019785 Control: 1509.71995784 Error:  -3.88635725053 
yaw:  46.1807599597 Yaw vel:  -0.272 Yaw acc:  -9.85 yaw Deseada:  52.2399387613 Control: 1515.15681325 Error:  -6.0591788016 
yaw:  46.1807599597 Yaw vel:  -0.22 Yaw acc:  -9.8 yaw Deseada:  52.5608184449 Control: 1515.95145539 Error:  -6.38005848515 
yaw:  44.9283047565 Yaw vel:  -0.22 Yaw acc:  -9.8 yaw Deseada:  52.5080981067 Control: 1518.95437759 Error:  -7.57979335021 
yaw:  44.9283047565 Yaw vel:  -0.182 Yaw acc:  -9.89 yaw Deseada:  52.064826753 Control: 1517.83949695 Error:  -7.13652199644 
yaw:  43.8598924156 Yaw vel:  -0.182 Yaw acc:  -9.89 yaw Deseada:  51.2197001873 Control: 1518.40043006 Error:  -7.35980777166 
yaw:  43.8598924156 Yaw vel:  -0.156 Yaw acc:  -9.82 yaw Deseada:  49.9672346454 Control: 1515.26324833 Error:  -6.10734222984 
yaw:  42.9507703314 Yaw vel:  -0.133 Yaw acc:  -9.84 yaw Deseada:  48.3078566906 Control: 1513.38965696 Error:  -5.3570863592 
yaw:  42.9507703314 Yaw vel:  -0.133 Yaw acc:  -9.84 yaw Deseada:  46.2479080696 Control: 1508.23444667 Error:  -3.29713773822 
yaw:  42.1705988037 Yaw vel:  -0.133 Yaw acc:  -9.84 yaw Deseada:  43.7995654537 Control: 1504.06561701 Error:  -1.62896665008 
yaw:  42.1705988037 Yaw vel:  -0.115 Yaw acc:  -9.74 yaw Deseada:  40.9806762111 Control: 1497.01370504 Error:  1.18992259251 
yaw:  41.4888503018 Yaw vel:  -0.115 Yaw acc:  -9.74 yaw Deseada:  37.8145125667 Control: 1490.80403172 Error:  3.67433773516 
yaw:  41.4888503018 Yaw vel:  -0.103 Yaw acc:  -9.81 yaw Deseada:  34.3294476775 Control: 1482.0872938 Error:  7.1594026243 
yaw:  40.881769428 Yaw vel:  -0.103 Yaw acc:  -9.81 yaw Deseada:  30.5585582774 Control: 1474.17908317 Error:  10.3232111506 
yaw:  40.881769428 Yaw vel:  -0.091 Yaw acc:  -9.78 yaw Deseada:  26.5391595973 Control: 1464.12710313 Error:  14.3426098307 
yaw:  40.3403744835 Yaw vel:  -0.077 Yaw acc:  -9.76 yaw Deseada:  22.3122792453 Control: 1454.91475178 Error:  18.0280952382 
yaw:  40.3403744835 Yaw vel:  -0.077 Yaw acc:  -9.76 yaw Deseada:  17.9220776061 Control: 1443.93637997 Error:  22.4182968774 
yaw:  39.8512509766 Yaw vel:  -0.077 Yaw acc:  -9.76 yaw Deseada:  13.4152230899 Control: 1433.89357144 Error:  26.4360278867 
yaw:  39.8512509766 Yaw vel:  -0.072 Yaw acc:  -9.81 yaw Deseada:  8.84023120908 Control: 1422.45382529 Error:  31.0110197675 
yaw:  39.335056015 Yaw vel:  -0.072 Yaw acc:  -9.81 yaw Deseada:  4.24677698341 Control: 1412.26270571 Error:  35.0882790316 
yaw:  39.335056015 Yaw vel:  -0.093 Yaw acc:  -9.85 yaw Deseada:  -0.3150094443 Control: 1400.85626986 Error:  39.6500654593 
yaw:  38.5078722952 Yaw vel:  -0.093 Yaw acc:  -9.85 yaw Deseada:  -4.79525385671 Control: 1391.72731867 Error:  43.3031261519 
yaw:  38.5078722952 Yaw vel:  -0.155 Yaw acc:  -9.85 yaw Deseada:  -9.14504545437 Control: 1380.85000676 Error:  47.6529177496 
yaw:  38.5078722952 Yaw vel:  -0.155 Yaw acc:  -9.85 yaw Deseada:  -13.3171306223 Control: 1370.42051921 Error:  51.8250029175 
yaw:  37.1699987462 Yaw vel:  -0.262 Yaw acc:  -9.82 yaw Deseada:  -17.266582999 Control: 1363.89792227 Error:  54.4365817452 
yaw:  35.2164553606 Yaw vel:  -0.262 Yaw acc:  -9.82 yaw Deseada:  -20.9514402152 Control: 1359.57321938 Error:  56.1678955758 
yaw:  35.2164553606 Yaw vel:  -0.37 Yaw acc:  -9.89 yaw Deseada:  -24.3332981527 Control: 1351.11186324 Error:  59.5497535133 
yaw:  32.3906490066 Yaw vel:  -0.37 Yaw acc:  -9.89 yaw Deseada:  -27.3778541786 Control: 1350.57785257 Error:  59.7685031852 
yaw:  32.3906490066 Yaw vel:  -0.532 Yaw acc:  -9.72 yaw Deseada:  -30.0553915506 Control: 1343.87401283 Error:  62.4460405572 
yaw:  28.7186914975 Yaw vel:  -0.532 Yaw acc:  -9.72 yaw Deseada:  -32.34119803 Control: 1347.35591094 Error:  61.0598895275 
yaw:  28.7186914975 Yaw vel:  -0.651 Yaw acc:  -9.71 yaw Deseada:  -34.2159126878 Control: 1342.65586978 Error:  62.9346041853 
yaw:  24.4233938492 Yaw vel:  -0.75 Yaw acc:  -9.8 yaw Deseada:  -35.6657959211 Control: 1349.78858917 Error:  60.0891897703 
yaw:  24.4233938492 Yaw vel:  -0.75 Yaw acc:  -9.8 yaw Deseada:  -36.6829188016 Control: 1347.23008541 Error:  61.1063126508 
yaw:  19.7004853778 Yaw vel:  -0.75 Yaw acc:  -9.8 yaw Deseada:  -37.2652690379 Control: 1357.60243638 Error:  56.9657544157 
yaw:  19.7004853778 Yaw vel:  -0.805 Yaw acc:  -9.86 yaw Deseada:  -37.4167720326 Control: 1357.20624103 Error:  57.1172574104 
yaw:  14.7432758046 Yaw vel:  -0.805 Yaw acc:  -9.86 yaw Deseada:  -37.1472267368 Control: 1370.29497336 Error:  51.8905025414 
yaw:  14.7432758046 Yaw vel:  -0.837 Yaw acc:  -9.93 yaw Deseada:  -36.472157228 Control: 1371.964159 Error:  51.2154330327 
yaw:  9.77433452778 Yaw vel:  -0.837 Yaw acc:  -9.93 yaw Deseada:  -35.4125821531 Control: 1387.05718793 Error:  45.1869166809 
yaw:  9.77433452778 Yaw vel:  -0.82 Yaw acc:  -9.91 yaw Deseada:  -33.9947053543 Control: 1390.583157 Error:  43.7690398821 
yaw:  4.9899517925 Yaw vel:  -0.82 Yaw acc:  -9.91 yaw Deseada:  -32.2495321345 Control: 1406.92779718 Error:  37.239483927 
yaw:  4.9899517925 Yaw vel:  -0.784 Yaw acc:  -9.91 yaw Deseada:  -30.2124166836 Control: 1412.00234744 Error:  35.2023684761 
yaw:  0.496567719347 Yaw vel:  -0.714 Yaw acc:  -10.01 yaw Deseada:  -27.9225471812 Control: 1428.97974219 Error:  28.4191149006 
yaw:  0.496567719347 Yaw vel:  -0.714 Yaw acc:  -10.01 yaw Deseada:  -25.4223759826 Control: 1435.21278617 Error:  25.918943702 
yaw:  -3.48105500248 Yaw vel:  -0.714 Yaw acc:  -10.01 yaw Deseada:  -22.7570030905 Control: 1451.8370827 Error:  19.275948088 
yaw:  -3.48105500248 Yaw vel:  -0.616 Yaw acc:  -9.88 yaw Deseada:  -19.9735217806 Control: 1458.78012507 Error:  16.4924667781 
yaw:  -6.8210051269 Yaw vel:  -0.504 Yaw acc:  -9.91 yaw Deseada:  -17.1203357991 Control: 1474.27679421 Error:  10.2993306722 
yaw:  -6.8210051269 Yaw vel:  -0.504 Yaw acc:  -9.91 yaw Deseada:  -14.2464579534 Control: 1481.44802352 Error:  7.42545282646 
yaw:  -9.56101064453 Yaw vel:  -0.412 Yaw acc:  -9.84 yaw Deseada:  -11.4008001896 Control: 1495.42317684 Error:  1.83978954503 
yaw:  -9.56101064453 Yaw vel:  -0.412 Yaw acc:  -9.84 yaw Deseada:  -8.63146536938 Control: 1502.33509174 Error:  -0.929545275148 
yaw:  -11.7713110864 Yaw vel:  -0.412 Yaw acc:  -9.84 yaw Deseada:  -5.98505093588 Control: 1514.48533976 Error:  -5.78626015049 
yaw:  -11.7713110864 Yaw vel:  -0.327 Yaw acc:  -9.84 yaw Deseada:  -3.50597448601 Control: 1520.67339045 Error:  -8.26533660036 
yaw:  -13.5737151923 Yaw vel:  -0.27 Yaw acc:  -9.93 yaw Deseada:  -1.2358309528 Control: 1530.86121647 Error:  -12.3378842395 
yaw:  -13.5737151923 Yaw vel:  -0.27 Yaw acc:  -9.93 yaw Deseada:  0.787209354998 Control: 1535.91050956 Error:  -14.3609245473 
yaw:  -15.1066145477 Yaw vel:  -0.27 Yaw acc:  -9.93 yaw Deseada:  2.52895319555 Control: 1544.10218777 Error:  -17.6355677433 
yaw:  -15.1066145477 Yaw vel:  -0.231 Yaw acc:  -9.95 yaw Deseada:  3.95967937117 Control: 1547.67153112 Error:  -19.0662939189 
yaw:  -16.424081199 Yaw vel:  -0.231 Yaw acc:  -9.95 yaw Deseada:  5.05456911889 Control: 1553.70639769 Error:  -21.4786503179 
yaw:  -16.424081199 Yaw vel:  -0.195 Yaw acc:  -9.9 yaw Deseada:  5.79406572251 Control: 1555.54836243 Error:  -22.2181469215 
yaw:  -17.515026334 Yaw vel:  -0.195 Yaw acc:  -9.9 yaw Deseada:  6.16415817214 Control: 1559.20387799 Error:  -23.6791845061 
yaw:  -17.515026334 Yaw vel:  -0.155 Yaw acc:  -9.84 yaw Deseada:  6.15658479008 Control: 1559.17899714 Error:  -23.6716111241 
yaw:  -18.3188132408 Yaw vel:  -0.155 Yaw acc:  -9.84 yaw Deseada:  5.76895389286 Control: 1560.22110268 Error:  -24.0877671336 
yaw:  -18.3188132408 Yaw vel:  -0.105 Yaw acc:  -9.89 yaw Deseada:  5.00477975298 Control: 1558.30588908 Error:  -23.3235929938 
yaw:  -18.8145142198 Yaw vel:  -0.105 Yaw acc:  -9.89 yaw Deseada:  3.87343334212 Control: 1556.71729614 Error:  -22.6879475619 
yaw:  -18.8145142198 Yaw vel:  -0.057 Yaw acc:  -9.87 yaw Deseada:  2.39000856335 Control: 1553.00530362 Error:  -21.2045227831 
yaw:  -19.0775806632 Yaw vel:  -0.057 Yaw acc:  -9.87 yaw Deseada:  0.575105895863 Control: 1549.12543705 Error:  -19.6526865591 
yaw:  -19.0775806632 Yaw vel:  -0.024 Yaw acc:  -9.78 yaw Deseada:  -1.54546343666 Control: 1543.82171355 Error:  -17.5321172266 
yaw:  -19.1807916518 Yaw vel:  -0.003 Yaw acc:  -9.79 yaw Deseada:  -3.94104851939 Control: 1538.09008447 Error:  -15.2397431324 
yaw:  -19.1807916518 Yaw vel:  -0.003 Yaw acc:  -9.79 yaw Deseada:  -6.57659968464 Control: 1531.49981974 Error:  -12.6041919671 
yaw:  -19.2056893988 Yaw vel:  -0.003 Yaw acc:  -9.79 yaw Deseada:  -9.41317299341 Control: 1524.46991999 Error:  -9.79251640544 
yaw:  -19.2056893988 Yaw vel:  0.001 Yaw acc:  -9.85 yaw Deseada:  -12.4084910038 Control: 1516.98088391 Error:  -6.79719839501 
yaw:  -19.2586643461 Yaw vel:  0.001 Yaw acc:  -9.85 yaw Deseada:  -15.517551761 Control: 1509.34042532 Error:  -3.74111258505 
yaw:  -19.2586643461 Yaw vel:  -0.009 Yaw acc:  -9.83 yaw Deseada:  -18.6932772485 Control: 1501.40062961 Error:  -0.565387097599 
yaw:  -19.3777606471 Yaw vel:  -0.009 Yaw acc:  -9.83 yaw Deseada:  -21.8871919742 Control: 1493.71399315 Error:  2.50943132713 
yaw:  -19.3777606471 Yaw vel:  -0.019 Yaw acc:  -9.77 yaw Deseada:  -25.0501219304 Control: 1485.80631383 Error:  5.67236128331 
yaw:  -19.556501575 Yaw vel:  -0.019 Yaw acc:  -9.77 yaw Deseada:  -28.1329038726 Control: 1478.54725918 Error:  8.57640229758 
yaw:  -19.556501575 Yaw vel:  -0.026 Yaw acc:  -9.79 yaw Deseada:  -31.0870947161 Control: 1471.16158102 Error:  11.5305931411 
yaw:  -19.7708414489 Yaw vel:  -0.029 Yaw acc:  -9.86 yaw Deseada:  -33.8656708447 Control: 1464.75256736 Error:  14.0948293958 
yaw:  -19.7708414489 Yaw vel:  -0.029 Yaw acc:  -9.86 yaw Deseada:  -36.4237072723 Control: 1458.35750272 Error:  16.6528658234 
yaw:  -20.0182923723 Yaw vel:  -0.032 Yaw acc:  -9.93 yaw Deseada:  -38.7190268876 Control: 1453.23989284 Error:  18.7007345152 
yaw:  -20.0182923723 Yaw vel:  -0.032 Yaw acc:  -9.93 yaw Deseada:  -40.7128104417 Control: 1448.25565347 Error:  20.6945180693 
yaw:  -20.3286664135 Yaw vel:  -0.032 Yaw acc:  -9.93 yaw Deseada:  -42.3701585038 Control: 1444.89083112 Error:  22.0414920903 
yaw:  -20.3286664135 Yaw vel:  -0.053 Yaw acc:  -9.87 yaw Deseada:  -43.6605972994 Control: 1441.6649631 Error:  23.3319308859 
yaw:  -20.7874177767 Yaw vel:  -0.079 Yaw acc:  -9.86 yaw Deseada:  -44.5585211543 Control: 1440.57046879 Error:  23.7711033776 
yaw:  -20.7874177767 Yaw vel:  -0.079 Yaw acc:  -9.86 yaw Deseada:  -45.0435651768 Control: 1439.35767384 Error:  24.2561474002 
yaw:  -21.4228644261 Yaw vel:  -0.079 Yaw acc:  -9.86 yaw Deseada:  -45.1009028172 Control: 1440.80723699 Error:  23.6780383911 
