t,x,y,v_x,v_y,e_x,e_y,e_vx,e_vy,u_x,u_y,trayectory_x,trayectory_y
0.0,-2.3699289939564796,0.12420271563175107,-47.39857987912958,2.484054312635021,0.16992899395647898,-0.623202715631751,47.39857987912958,-2.464054312635021,1700.0,1700.0,-2.2,-0.3
0.07543683052062988,-2.3984037052186844,0.12569501201472905,-0.5694942252441049,0.02984592765955973,0.19840370521868422,-0.623700012014729,0.5694942252441049,-0.009945927659559262,1684.4732398546184,1300.0,-2.2,-0.3
0.10037875175476074,-2.3984037052186844,0.12569501201472905,0.0,0.0,0.19840370521868422,-0.622709987014729,0.0,0.019800500000000106,1658.2352996567718,1300.0,-2.2,-0.3
0.14496898651123047,-2.318466953929686,0.12150570439657185,1.5987350257799715,-0.0837861523631439,0.11846695392968562,-0.617535604521572,-1.5987350257799715,0.10348764986314371,1539.9866490347456,1300.0,-2.2,-0.3
0.19997072219848633,-2.318466953929686,0.12150570439657185,0.0,0.0,0.11846695392968562,-0.6165554550209468,0.0,0.019602990012500543,1622.4004320440094,1300.0,-2.2,-0.3
0.27487802505493164,-2.3173230204918824,0.12144575338544895,0.02287866875606781,-0.0011990202224579358,0.11732302049188224,-0.6155202552567021,-0.02287866875606781,0.020703995284895586,1620.7191944241806,1300.0,-2.2,-0.3
0.30685973167419434,-2.3173230204918824,0.12144575338544895,0.0,0.0,0.11732302049188224,-0.6145498827473458,0.0,0.019407450187125527,1621.9091296468303,1300.0,-2.2,-0.3
0.34457969665527344,-2.3984037052186844,0.12569501201472905,-1.621613694536039,0.08498517258560184,0.19840370521868422,-0.6178336207298162,1.621613694536039,-0.06567475964941198,1700.0,1354.6661562974084,-2.2,-0.3
0.4115638732910156,-2.4257965067607827,0.1271306079118915,-0.5478560308419667,0.028711917943248788,0.22579650676078256,-0.6183085235834034,0.5478560308419667,-0.009498057071740118,1694.0208358705604,1300.0,-2.2,-0.3
0.4425947666168213,-2.4257965067607827,0.1271306079118915,0.0,0.0,0.22579650676078256,-0.6173526340050458,0.0,0.019117791567151432,1669.1473446563143,1300.0,-2.2,-0.3
0.5097308158874512,-2.344070075781328,0.12284750715552953,1.6345286195890907,-0.08566201512723914,0.14407007578132802,-0.6121184231182181,-1.6345286195890907,0.10468421773655479,1554.0798790768276,1300.0,-2.2,-0.3
0.5565609931945801,-2.3706935611906017,0.12424278490260403,-0.532469708185479,0.027905554941490003,0.17069356119060194,-0.612567346285479,0.532469708185479,-0.008978463345220846,1672.2613651686477,1300.0,-2.2,-0.3
0.5978608131408691,-2.3706935611906017,0.12424278490260403,0.0,0.0,0.17069356119060194,-0.6116257234785647,0.0,0.018832456138287986,1647.2789761138984,1300.0,-2.2,-0.3
0.6443769931793213,-2.344513874354447,0.12287076565319567,0.5235937367231003,-0.027440384988167144,0.144513874354447,-0.6093167895362765,-0.5235937367231003,0.04617867884576353,1610.113888495589,1300.0,-2.2,-0.3
0.6983129978179932,-2.344513874354447,0.12287076565319567,0.0,0.0,0.144513874354447,-0.6083845594168611,0.0,0.018644602388308007,1635.6647946072999,1300.0,-2.2,-0.3
0.7740767002105713,-2.3408307619485877,0.16368683248236307,0.07366224811719667,0.8163213365833478,0.1408307619485871,-0.6482730572772101,-0.07366224811719667,-0.797769957206981,1630.4068508609369,1300.0,-2.2,-0.3
0.7956018447875977,-2.3408307619485877,0.16368683248236307,0.0,0.0,0.1408307619485871,-0.647350126153236,0.0,0.01845862247948471,1634.0341438510209,1300.0,-2.2,-0.3
0.8528168201446533,-2.312385991439199,0.2023075599470843,0.5688954101877641,0.7724145492944241,0.11238599143919892,-0.6850525371496028,-0.5688954101877641,-0.7540482199273363,1591.020970462736,1300.0,-2.2,-0.3
0.8984255790710449,-2.3348702405574624,0.2454047510783781,-0.449684982365266,0.8619438226258775,0.13487024055746222,-0.727236003394884,0.449684982365266,-0.8436693249056255,1653.0916704226838,1300.0,-2.2,-0.3
