t,x,y,v_x,v_y,e_x,e_y,e_vx,e_vy,u_x,u_y,trayectory_x,trayectory_y
0.0,0.0,0.0,0.0,0.0,-0.3,-0.499,0.0,0.0,1370.3601860318429,1300.0,-2.2,-0.3
0.014758110046386719,0.0,0.0,0.0,0.0,-0.3,-0.498005,0.0,0.0,1370.310186031843,1300.0,-2.2,-0.3
0.06156015396118164,-4.362156718447058,1.1688363699658855,-87.24313436894116,23.37672739931771,0.3,-1.6658513449658852,87.24313436894116,-23.37672739931771,1700.0,1700.0,-2.2,-0.3
0.11346220970153809,-2.262284621457841,0.5222895583671511,41.99744193978433,-12.930936231974686,0.062284621457840736,-1.018319458492151,-41.99744193978433,12.930936231974686,1300.0,1300.0,-2.2,-0.3
0.16344428062438965,-2.262284621457841,0.5222895583671511,0.0,0.0,0.062284621457840736,-1.0173393089915261,0.0,0.0,1558.9837741291592,1300.0,-2.2,-0.3
0.21472930908203125,-2.30402541978593,0.5744580564151469,-0.8348159665617771,1.0433699609599167,0.1040254197859296,-1.0685325582864,0.8348159665617771,-1.0433699609599167,1613.817013347372,1300.0,-2.2,-0.3
0.2656362056732178,-2.30402541978593,0.5744580564151469,0.0,0.0,0.1040254197859296,-1.0675621857770434,0.0,0.0,1576.3494620551764,1300.0,-2.2,-0.3
0.334381103515625,-2.30402541978593,0.5744580564151469,0.0,0.0,0.1040254197859296,-1.0665966651302339,0.0,0.0,1576.3994620551764,1300.0,-2.2,-0.3
0.36205601692199707,-2.287703549788828,0.5281579803712761,0.3264373999420389,-0.926001520877413,0.08770354978882766,-1.019335896042788,-0.3264373999420389,0.926001520877413,1554.949966082719,1300.0,-2.2,-0.3
0.41840124130249023,-2.287703549788828,0.5281579803712761,0.0,0.0,0.08770354978882766,-1.0183800064644306,0.0,0.0,1570.25637261908,1300.0,-2.2,-0.3
0.4722762107849121,-2.3225202155302367,0.4936669114222259,-0.6963333148281857,-0.6898213789810071,0.12252021553023695,-0.9829378273849144,0.6963333148281857,0.6898213789810071,1613.9010073099807,1300.0,-2.2,-0.3
0.5209741592407227,-2.3225202155302367,0.4936669114222259,0.0,0.0,0.12252021553023695,-0.9819914728051008,0.0,0.0,1583.1069507780255,1300.0,-2.2,-0.3
0.5708103179931641,-2.330330880771484,0.4529704369975328,-0.15621330482493254,-0.8139294884938619,0.1303308807714836,-0.9403533755734936,0.15621330482493254,0.8139294884938619,1592.6744005628595,1300.0,-2.2,-0.3
