t,x,y,v_x,v_y,e_x,e_y,e_vx,e_vy,u_x,u_y,trayectory_x,trayectory_y
0.0,-2.0061185595313185,-0.1051362186835299,-40.12237119062637,-2.1027243736705974,-0.19388144046868167,-0.3938637813164701,40.12237119062637,2.1027243736705974,1700.0,1700.0,-2.2,-0.3
0.07251858711242676,-1.9870196311185568,-0.10413528625873128,0.3819785682552324,0.020018648495972177,-0.21298036888144334,-0.3938697137412687,-0.3819785682552324,-0.020018648495972177,1346.6888658213738,1300.0,-2.2,-0.3
0.09876084327697754,-1.9870196311185568,-0.10413528625873128,0.0,0.0,-0.21298036888144334,-0.3928796887412688,0.0,0.0,1363.462061869117,1313.6857287063017,-2.2,-0.3
0.14752602577209473,-1.9870196311185568,-0.10413528625873128,0.0,0.0,-0.21298036888144334,-0.3918946138662687,0.0,0.0,1363.412061869117,1313.7689795800047,-2.2,-0.3
0.20137786865234375,-2.006489479116541,-0.105155657755284,-0.38939695995968027,-0.020407429931054155,-0.19351052088345927,-0.3898940928690909,0.38939695995968027,0.020407429931054155,1387.1762316341421,1335.5985685816886,-2.2,-0.3
0.25046586990356445,-2.006489479116541,-0.105155657755284,0.0,0.0,-0.19351052088345927,-0.388918844115969,0.0,0.0,1369.7013258384445,1314.1753830214634,-2.2,-0.3
0.30088186264038086,-2.02587448269617,-0.10617158274428616,-0.3877000715925849,-0.020318499780043464,-0.17412551730383008,-0.38693254661761056,0.3877000715925849,0.020318499780043464,1393.9010741176385,1335.9100196055479,-2.2,-0.3
0.34896183013916016,-2.02587448269617,-0.10617158274428616,0.0,0.0,-0.17412551730383008,-0.3859670259708011,0.0,0.0,1376.2908768245786,1314.57877571575,-2.2,-0.3
0.3979799747467041,-2.02587448269617,-0.10617158274428616,0.0,0.0,-0.17412551730383008,-0.38500633292722564,0.0,0.0,1376.2408768245782,1314.6582803095682,-2.2,-0.3
0.4502298831939697,-2.025588133266104,-0.10615657580655743,0.0057269886013244795,0.00030013875457479683,-0.1744118667338963,-0.38406545028659683,-0.0057269886013244795,-0.00030013875457479683,1375.8310450081601,1314.417039565213,-2.2,-0.3
0.5059490203857422,-2.025588133266104,-0.10615657580655743,0.0,0.0,-0.1744118667338963,-0.38311434015613116,0.0,0.0,1376.039424803152,1314.8111063706244,-2.2,-0.3
0.5516219139099121,-2.027514431399698,-0.0708023641001008,-0.038525962671869245,0.7070842341291328,-0.17248556860030284,-0.41752219728277434,0.038525962671869245,-0.7070842341291328,1378.4145488839988,1305.7833215158266,-2.2,-0.3
0.6048357486724854,-2.027514431399698,-0.0708023641001008,0.0,0.0,-0.17248556860030284,-0.41658057447585983,0.0,0.0,1376.6235154647022,1306.6593619500468,-2.2,-0.3
0.6532390117645264,-2.0473920238644,-0.07149650492461158,-0.39755184929405557,-0.013882816490215777,-0.15260797613560007,-0.41494951895846927,0.39755184929405557,0.013882816490215777,1402.166843813515,1328.8080372668335,-2.2,-0.3
0.6985080242156982,-2.0473920238644,-0.07149650492461158,0.0,0.0,-0.15260797613560007,-0.4140172888390538,0.0,0.0,1383.8189620276594,1306.9493299479038,-2.2,-0.3
0.7552809715270996,-2.048229549855378,-0.03575197978061951,-0.016750519819570542,0.7148905028798415,-0.1517704501446215,-0.4488342450142276,0.016750519819570542,-0.7148905028798415,1384.8545948187543,1300.0,-2.2,-0.3
0.8000657558441162,-2.048229549855378,-0.03575197978061951,0.0,0.0,-0.1517704501446215,-0.4479113138902533,0.0,0.0,1384.0364891294823,1300.0,-2.2,-0.3
0.8517148494720459,-2.048229549855378,-0.03575197978061951,0.0,0.0,-0.1517704501446215,-0.44699299742189896,0.0,0.0,1383.9864891294824,1300.0,-2.2,-0.3
0.8999660015106201,-2.068608457276528,-0.036107694932821816,-0.4075781484229868,-0.0071143030440459784,-0.13139154272347217,-0.4457235573836841,0.4075781484229868,0.0071143030440459784,1411.0790383610126,1321.6208645100426,-2.2,-0.3
0.9512219429016113,-2.068608457276528,-0.036107694932821816,0.0,0.0,-0.13139154272347217,-0.4448144011221015,0.0,0.0,1391.902054748977,1300.0,-2.2,-0.3
0.9979538917541504,-2.11072,-0.0,-0.8422308544694346,0.7221538986564362,-0.08928000000000046,-0.4800174855746487,0.8422308544694346,-0.7221538986564362,1453.0122110748734,1334.9282668688636,-2.2,-0.3
1.0503525733947754,-2.08919500277499,-0.0,0.4304999445001911,0.0,-0.11080499722501001,-0.4791173981467754,-0.4304999445001911,0.0,1380.1707632981036,1300.0,-2.2,-0.3
