t,x,y,v_x,v_y,e_x,e_y,e_vx,e_vy,u_x,u_y,trayectory_x,trayectory_y
0.0,-2.3190896016198206,-0.08098439340887481,-46.38179203239641,-1.6196878681774964,0.11908960161982038,-0.4180156065911252,46.38179203239641,1.6196878681774964,1700.0,1700.0,-2.2,-0.3
0.08051395416259766,-2.3190896016198206,-0.08098439340887481,0.0,0.0,0.11908960161982038,-0.4170206065911252,0.0,0.0,1622.5710807703551,1308.2082665100252,-2.2,-0.3
0.10002779960632324,-2.2693984512242062,-0.0792491402001298,0.9938230079122866,0.03470506417490027,0.06939845122420607,-0.4177658347998702,-0.9938230079122866,-0.03470506417490027,1537.2191609280605,1300.0,-2.2,-0.3
0.14638590812683105,-2.2693984512242062,-0.0792491402001298,0.0,0.0,0.06939845122420607,-0.4167807599248701,0.0,0.0,1593.6854531817166,1307.9633636083997,-2.2,-0.3
0.19683384895324707,-2.2687287553229347,-0.07922575390393195,0.013393918025430551,0.0004677259239574405,0.06872875532293454,-0.415823996720443,-0.013393918025430551,-0.0004677259239574405,1592.5549470511996,1307.2946857042637,-2.2,-0.3
0.2502257823944092,-2.2687287553229347,-0.07922575390393195,0.0,0.0,0.06872875532293454,-0.4148487479673211,0.0,0.0,1593.3331708969702,1308.1077609946583,-2.2,-0.3
0.3050997257232666,-2.2687287553229347,-0.07922575390393195,0.0,0.0,0.06872875532293454,-0.41387837545796485,0.0,0.0,1593.3831708969701,1308.181354467064,-2.2,-0.3
0.3565099239349365,-2.2687287553229347,-0.07922575390393195,0.0,0.0,0.06872875532293454,-0.41291285481115536,0.0,0.0,1593.4331708969703,1308.2540902776364,-2.2,-0.3
0.39745402336120605,-2.3190896016198206,-0.08098439340887481,-1.0072169259377173,-0.03517279009885771,0.11908960161982038,-0.41019352226263706,1.0072169259377173,0.03517279009885771,1672.1740053184647,1364.2779068042603,-2.2,-0.3
0.4551539421081543,-2.3190896016198206,-0.08098439340887481,0.0,0.0,0.11908960161982038,-0.4092376326842794,0.0,0.0,1622.9710807703552,1308.8043181858254,-2.2,-0.3
0.5059740543365479,-2.2947404214388585,-0.08013410130046243,0.4869836036192421,0.01700584216824813,0.0947404214388583,-0.40913681466222607,-0.4869836036192421,-0.01700584216824813,1584.3971341014023,1300.0,-2.2,-0.3
0.5536749362945557,-2.2947404214388585,-0.08013410130046243,0.0,0.0,0.0947404214388583,-0.4081904600824128,0.0,0.0,1609.832920084981,1308.7472698725794,-2.2,-0.3
0.610130786895752,-2.245396932866352,-0.07841098871010323,0.9868697714501362,0.0344622518071841,0.045396932866351485,-0.4089719498658574,-0.9868697714501362,-0.0344622518071841,1512.638637991656,1300.0,-2.2,-0.3
0.6470658779144287,-2.245396932866352,-0.07841098871010323,0.0,0.0,0.045396932866351485,-0.4080350351729776,0.0,0.0,1576.3057711263102,1308.4833561335167,-2.2,-0.3
0.6982409954071045,-2.245396932866352,-0.07841098871010323,0.0,0.0,0.045396932866351485,-0.4071028050535622,0.0,0.0,1576.3557711263102,1308.549943944762,-2.2,-0.3
0.7514817714691162,-2.271184097529664,-0.0,-0.5157432932662509,1.5682197742020645,0.07118409752966404,-0.4845862247948471,0.5157432932662509,-1.5682197742020645,1622.8734666722999,1313.549141476852,-2.2,-0.3
0.8020479679107666,-2.271184097529664,-0.0,0.0,0.0,0.07118409752966404,-0.4836632936708729,0.0,0.0,1595.530840837499,1300.0,-2.2,-0.3
0.855097770690918,-2.271184097529664,-0.0,0.0,0.0,0.07118409752966404,-0.4827449772025184,0.0,0.0,1595.5808408374992,1300.0,-2.2,-0.3
0.9024958610534668,-2.271184097529664,-0.0,0.0,0.0,0.07118409752966404,-0.4818312523165059,0.0,0.0,1595.6308408374991,1300.0,-2.2,-0.3
0.9518167972564697,-2.246553270805692,0.03921373320661294,0.492616534479442,0.7842746641322587,0.04655327080569194,-0.5201358292615361,-0.492616534479442,-0.7842746641322587,1547.704450653323,1300.0,-2.2,-0.3
1.0056860446929932,-2.2687287553229347,0.07922575390393195,-0.4435096903448521,0.8002404139463798,0.06872875532293454,-0.5592432394785807,0.4435096903448521,-0.8002404139463798,1617.8220118613876,1300.0,-2.2,-0.3
1.0522472858428955,-2.2687287553229347,0.07922575390393195,0.0,0.0,0.06872875532293454,-0.5583431520507073,0.0,0.0,1594.1331708969701,1300.0,-2.2,-0.3
1.1186859607696533,-2.245396932866352,0.07841098871010323,0.4666364491316609,-0.01629530387657452,0.045396932866351485,-0.5566327998661448,-0.4666364491316609,0.01629530387657452,1548.354680860459,1300.0,-2.2,-0.3
1.1600079536437988,-2.245396932866352,0.07841098871010323,0.0,0.0,0.045396932866351485,-0.5557416908103645,0.0,0.0,1576.8057711263102,1300.0,-2.2,-0.3
1.1985206604003906,-2.268071518658035,0.11886459154798237,-0.4534917158336692,0.8090720567575834,0.06807151865803494,-0.5953086401377423,0.4534917158336692,-0.8090720567575834,1618.1396839347876,1300.0,-2.2,-0.3
1.2608509063720703,-2.268071518658035,0.11886459154798237,0.0,0.0,0.06807151865803494,-0.5944264198947936,0.0,0.0,1593.8871555245985,1300.0,-2.2,-0.3
1.3015401363372803,-2.2436864875935334,0.1175866262221439,0.4877006212900259,-0.025559306516769742,0.04368648759353366,-0.592270645427221,-0.4877006212900259,0.025559306516769742,1545.4827205587546,1300.0,-2.2,-0.3
1.3468928337097168,-2.2682054981317417,0.11887161311466883,-0.4903802107641564,0.025699737850499168,0.06820549813174147,-0.5926822122237208,0.4903802107641564,-0.025699737850499168,1620.318764849437,1300.0,-2.2,-0.3
1.4011735916137695,-2.2682054981317417,0.11887161311466883,0.0,0.0,0.06820549813174147,-0.5918131592281753,0.0,0.0,1594.1282511004842,1300.0,-2.2,-0.3
1.4515368938446045,-2.2211354636167604,0.0775637595349071,0.9414006902996253,-0.8261570715952348,0.02113546361676022,-0.5496405979178461,-0.9414006902996253,0.8261570715952348,1441.5320698612243,1300.0,-2.2,-0.3
1.5059239864349365,-2.2211354636167604,0.0775637595349071,0.0,0.0,0.02113546361676022,-0.5487802137259314,0.0,0.0,1553.0299262736785,1300.0,-2.2,-0.3
1.5484306812286377,-2.2693984512242062,0.0792491402001298,-0.965259752148917,0.03370761330445393,0.06939845122420607,-0.549609512120199,0.965259752148917,-0.03370761330445393,1645.7993100783249,1328.3198152995792,-2.2,-0.3
1.599581003189087,-2.198770204356091,0.0383796766792658,1.4125649373623086,-0.8173892704172799,-0.0012297956439093483,-0.5078882467397347,-1.4125649373623086,0.8173892704172799,1379.646084182909,1300.0,-2.2,-0.3
1.6477868556976318,-2.198770204356091,0.0383796766792658,0.0,0.0,-0.0012297956439093483,-0.5070407038894325,0.0,0.0,1488.9769378563335,1300.0,-2.2,-0.3
1.700753927230835,-2.221861078524004,-0.0,-0.4618174833582688,-0.7675935335853161,0.021861078524004096,-0.4678177220741157,0.4618174833582688,0.7675935335853161,1584.0494186694461,1320.3754935123939,-2.2,-0.3
1.7558541297912598,-2.221861078524004,-0.0,0.0,0.0,0.021861078524004096,-0.466978633463745,0.0,0.0,1553.9582915700275,1300.0,-2.2,-0.3
1.8103506565093994,-2.176207783918947,-0.0,0.9130658921011482,0.0,-0.023792216081053308,-0.4661437402964264,-0.9130658921011482,0.0,1390.2406073152579,1300.0,-2.2,-0.3
