t,x,y,v_x,v_y,e_x,e_y,e_vx,e_vy,u_x,u_y,trayectory_x,trayectory_y
0.0,0.0,0.0,0.0,0.0,-2.2,-0.499,0.0,0.020000000000000014,1300.0,1316.5186183814333,-2.2,-0.3
0.0450439453125,0.0,0.0,0.0,0.0,-2.2,-0.498005,0.0,0.019900000000000476,1300.0,1316.6964894051152,-2.2,-0.3
0.09096407890319824,0.0,0.0,0.0,0.0,-2.2,-0.497014975,0.0,0.019800500000000106,1300.0,1316.8736273346558,-2.2,-0.3
0.14374065399169922,0.0,0.0,0.0,0.0,-2.2,-0.496029900125,0.0,0.019701497499999835,1300.0,1317.050034563469,-2.2,-0.3
0.19477391242980957,0.0,0.0,0.0,0.0,-2.2,-0.495049750624375,0.0,0.019602990012500543,1300.0,1317.2257134803215,-2.2,-0.3
0.24474191665649414,0.0,0.0,0.0,0.0,-2.2,-0.4940745018712531,0.0,0.019504975062437646,1300.0,1317.4006664693225,-2.2,-0.3
0.3072798252105713,0.0,0.0,0.0,0.0,-2.2,-0.4931041293618968,0.0,0.019407450187125527,1300.0,1317.574895909923,-2.2,-0.3
0.3550097942352295,0.0,0.0,0.0,0.0,-2.2,-0.4921386087150872,0.0,0.01931041293618985,1300.0,1317.748404176911,-2.2,-0.3
0.400115966796875,0.0,0.0,0.0,0.0,-2.2,-0.4911779156715119,0.0,0.019213860871508674,1300.0,1317.9211936404092,-2.2,-0.3
0.452714204788208,-2.137935344041348,-0.37697568416472416,-37.50612374441937,-10.205663869416108,-0.062064655958652175,-0.11324634192843007,37.50612374441937,10.224781660983261,1700.0,1700.0,-2.2,-0.3
0.4961848258972168,-2.127604671637402,-0.3369794751491588,-22.755142889600915,-0.686831281844344,-0.07239532836259777,-0.15229144081352972,22.755142889600915,0.7058534844536596,1700.0,1700.0,-2.2,-0.3
0.5439927577972412,-2.127604671637402,-0.3369794751491588,-4.332953052684523,2.350948383144912,-0.07239532836259777,-0.1513450862337163,4.332953052684523,-2.332021291548643,1700.0,1700.0,-2.2,-0.3
0.6008830070495605,-2.201233774769516,-0.3093632320812037,2.2233047322205515,4.109649610515681,0.0012337747695156944,-0.17801970649475696,-2.2233047322205515,-4.090817154377393,1300.0,1300.0,-2.2,-0.3
0.6495048999786377,-2.201233774769516,-0.3093632320812037,7.393220343778242,1.1013590574373366,0.0012337747695156944,-0.17708279180187714,-7.393220343778242,-1.0826207635797402,1300.0,1300.0,-2.2,-0.3
0.6999108791351318,-2.201233774769516,-0.3093632320812037,9.758474931097556,-0.4525078789346377,0.0012337747695156944,-0.17615056168246174,-9.758474931097556,0.4711524813229457,1300.0,1300.0,-2.2,-0.3
0.7581298351287842,-2.188106016246506,-0.3858221273147738,8.355087015080755,-3.4680723736100427,-0.011893983753494375,-0.09876409748007331,-8.355087015080755,3.4866237529864095,1300.0,1300.0,-2.2,-0.3
0.8087000846862793,-2.188106016246506,-0.3858221273147738,2.7412495294827486,-2.146517059857969,-0.011893983753494375,-0.09784116635609907,-2.7412495294827486,2.164975682337454,1300.0,1300.0,-2.2,-0.3
0.8461589813232422,-2.112864843914393,-0.41069932152629696,1.5709852020759347,-0.7923415682533678,-0.08713515608560707,-0.07204565567622145,-1.5709852020759347,0.8107078976204557,1300.0,1317.8067390495723,-2.2,-0.3
0.9040286540985107,-2.112864843914393,-0.41069932152629696,-1.4381638665932748,0.6621511273014392,-0.08713515608560707,-0.07113193079020884,1.4381638665932748,-0.6438766295811873,1540.0603609710308,1534.4252107580078,-2.2,-0.3
0.9567506313323975,-2.112864843914393,-0.41069932152629696,-3.603590217028793,1.3230981058253501,-0.08713515608560707,-0.07022277452862628,3.603590217028793,-1.304914980593699,1700.0,1693.276234855703,-2.2,-0.3
0.9962327480316162,-2.1061576256587924,-0.4476776232451305,-4.550094526013816,-1.0194526362861822,-0.09384237434120782,-0.03233986232951819,4.550094526013816,1.0375448458916747,1700.0,1700.0,-2.2,-0.3
1.0502021312713623,-2.1061576256587924,-0.4476776232451305,-2.8134481909507936,0.5345092493290179,-0.09384237434120782,-0.03143977490164496,2.8134481909507936,-0.5165075007715533,1649.2586711636156,1660.0481459007046,-2.2,-0.3
1.096966028213501,-2.15045406786558,-0.4570931226948201,-1.5127166871851174,-0.26077546114877426,-0.04954593213442005,-0.021128688461221456,1.5127166871851174,0.278687200963452,1568.8314255723844,1579.0676112673873,-2.2,-0.3
